"GeneName",Med(Ess(WT)) – Med(Ess(MT))
"MMP27",0.003003099743141
"IFNA13",0.003007178939197
"PRND",0.003007874186867
"CRELD1",0.003011399233171
"LZTFL1",0.00303860964384
"RHBDD1",0.003100285488415
"HFM1",0.003114052190559
"SLC26A5",0.003133089402886
"ACO1",0.003138137527504
"CBX8",0.003138262294722
"VWA5A",0.003185087574277
"LIX1",0.00318883324514
"TRIM41",0.003190659969887
"FAIM2",0.003193211365412
"OR4D9",0.003202140627402
"RIT1",0.003248134347412
"TK1",0.003254517617638
"FAM71C",0.003284040623837
"C9orf72",0.003289713632003
"ACSM3",0.003299935012142
"DCAF10",0.003319391451789
"TVP23A",0.003323773276319
"SPTAN1",0.00332429057865
"MTHFSD",0.003340675525659
"IFNA21",0.003348166158146
"ZCCHC9",0.00335153395485
"PRL",0.003351607097942
"STOX2",0.003358027195008
"MST1R",0.003383548102629
"FNDC1",0.003386090165384
"CD47",0.003396286159399
"FBRSL1",0.003403977466569
"HRG",0.003405247080488
"PRAMEF11",0.003430483160567
"SRGN",0.003436664363936
"CCDC66",0.003444342577979
"FCGR3A",0.003454681089243
"FGF23",0.003466205559553
"IL5RA",0.003474282007331
"HERC1",0.003475093536936
"PTS",0.003475522639942
"CES5A",0.003491512403105
"TPST2",0.003522894678118
"ZSWIM1",0.003557638091699
"IFIT2",0.00357020117928
"RPRM",0.003593564426722
"ABCD2",0.003606225735673
"SWAP70",0.003609785710765
"C15orf39",0.003615175299761
"TOM1",0.003625647147371
"SLC44A2",0.003670722213415
"LAMB4",0.003686199739348
"PDLIM4",0.003750050911138
"S100A14",0.003757367576296
"SH3RF2",0.003773702802573
"CTF1",0.003817530170245
"USP2",0.00384250159889
"DNHD1",0.003854676234841
"SLC51A",0.003872074633048
"DDOST",0.003890610175658
"NAP1L4",0.003902234928287
"RASL11B",0.003957217307306
"IGF2",0.003962885402733
"TMEM70",0.003979883567788
"HSPB6",0.00399810382066
"SOCS2",0.004000544421354
"SLC18A3",0.004008127282719
"FAM114A1",0.00401210394023
"INS",0.004013625452617
"TXNDC9",0.004041482163962
"CUL3",0.00406742115821
"ADD2",0.004067752937975
"FRMD6",0.004114250732761
"SYCP1",0.004114330965227
"C14orf119",0.004144178772493
"KRT9",0.00415145283254
"KLF11",0.004154930035899
"MESP1",0.004191039511261
"FKBP1B",0.004196869692515
"ANKRD27",0.004202917199073
"EFEMP2",0.004206363190199
"HGF",0.004221953058065
"CDC73",0.00422195565465
"TRH",0.004225648351623
"C11orf57",0.00422736236374
"ERV3-1",0.004230673023171
"AGRP",0.004245735445456
"GPR88",0.004249915926709
"CRCP",0.004269588650951
"EXOSC6",0.004271994958145
"ZBTB16",0.004295183625868
"SRSF1",0.004311691454365
"BEND5",0.004331140380825
"PLA2G1B",0.004360905578324
"GPR153",0.00436500737263
"ARAP3",0.004366367613483
"VPS4A",0.00437840630061
"RILPL2",0.004379316308983
"MIER3",0.004398325917494
"TMIGD1",0.00440697725359
"IRX3",0.004409419165409
"SYNGR2",0.004426410647203
"WNT2",0.004435255217609
"JAGN1",0.004470540445025
"THAP3",0.004476046307175
"FAM189A2",0.004477166888345
"CHI3L2",0.004479582109557
"LCMT2",0.004499273343303
"LMNA",0.004518699591073
"ACSM2A",0.004545255393584
"SEC23A",0.004558043013869
"ENPP3",0.004569192447648
"FAM177A1",0.004571532471391
"MNS1",0.004577834024078
"RAB30",0.004585970117784
"NAA15",0.004589958977469
"WT1",0.004630910217249
"WDR45B",0.004641904374516
"HCFC2",0.004649255526791
"TCHHL1",0.004650033152652
"CHRNB1",0.004652122802031
"POU5F1",0.004665532577468
"SIL1",0.004675576090003
"AZGP1",0.004680028220912
"ARHGAP25",0.004685777091874
"SERPIND1",0.004704894530135
"GATA5",0.004728391046159
"KCNJ10",0.004729914071661
"PRODH",0.004733601728278
"FXYD4",0.00474219052908
"SMTNL2",0.004749169040512
"UQCRH",0.004750549163936
"PIGL",0.004753743294602
"TRAK1",0.004757783243543
"FAM81A",0.004764083746049
"OSBPL6",0.004768842540042
"OR10H2",0.004769859993666
"C5orf15",0.004779281337083
"FAM213A",0.004788116872381
"PRPH",0.004810446818596
"GSX2",0.004814946130053
"VMP1",0.004817814799555
"UPK1B",0.004819526280887
"CD2AP",0.004830768073302
"TERF1",0.004843350081177
"FAM217A",0.004857223175204
"CLCF1",0.004882335360388
"PTHLH",0.004893071769158
"ART4",0.004925030348686
"GPR89A",0.004925060309257
"CYP4V2",0.004925101286994
"DNAJC5G",0.004929909708177
"MPI",0.004932853031369
"FBN1",0.004934487592022
"BFSP2",0.004935190335543
"TNS4",0.004943387777428
"ADNP",0.004995803061268
"LSP1",0.004998929385004
"DNAJC4",0.005015346940522
"TYW5",0.005017394582236
"BAMBI",0.005019876278327
"DDB2",0.005023236455591
"MYEF2",0.005026663964638
"PHLDA1",0.005034286860231
"IQCG",0.005035645256319
"MGST3",0.005051265801213
"MCM6",0.005057035731155
"SPDYE3",0.005085669253826
"MAN2B1",0.005093988538188
"PCDHGA1",0.005095808855547
"RMI1",0.005096802936135
"HBQ1",0.00510525439118
"SHMT1",0.005110555095155
"ZBTB49",0.00514307793756
"MS4A6E",0.005148097823462
"MAPK1IP1L",0.005152341287849
"GGA2",0.005155865448701
"ACAP3",0.005162130120247
"PHLDA3",0.005164206525278
"GRIN2D",0.005184118545233
"FAM161A",0.005185047768228
"TTC7A",0.00519643350334
"SEC14L3",0.005217553257685
"CDC23",0.005222859960926
"FSCN3",0.005250673800155
"BAHD1",0.005254464295196
"CCNJ",0.00525587277889
"EMILIN2",0.005284923707265
"SP6",0.005293482378079
"BRINP3",0.005298699187055
"TRIB2",0.005308892554292
"GDF7",0.005357675940678
"TYRP1",0.005360604554052
"KRT39",0.005379326370739
"FBXL5",0.005392804275871
"LZIC",0.005397495663123
"TMEM55A",0.005398118496744
"CHRM4",0.005412956291508
"SLC52A1",0.00541760016254
"PTF1A",0.005439067038185
"RNF185",0.005444758653414
"TCF4",0.005446438286067
"NGFR",0.005458138552493
"TAF12",0.005471988306653
"PAFAH1B1",0.005477256262733
"GSN",0.005489985167435
"MROH2B",0.00549328633701
"POU3F1",0.005522409722059
"MCOLN1",0.005549442477408
"RFTN1",0.005549880419533
"SMYD4",0.005560891219498
"SPATA31A1",0.005573445688853
"EPHX2",0.005580565876856
"CARD8",0.005621024192922
"ADCK2",0.005641187263971
"NUDT2",0.005669041780054
"SLC35G1",0.005674308338439
"NLE1",0.005680370188853
"MYADM",0.005683782243168
"FLNB",0.005706198627819
"MSTN",0.005711271459478
"FAM180A",0.005719339465762
"TSPYL4",0.005721461537776
"AKR1C2",0.005735444021538
"OR5P2",0.005745636977905
"NUBP1",0.005797456018737
"PSTK",0.005819694544912
"SSBP4",0.005828715084802
"RPP14",0.005832620207693
"UBR7",0.005840522896076
"TTC30B",0.005849808102493
"RBM4",0.005863686188834
"SIGLEC6",0.005868775828282
"RIMS4",0.005875247972311
"PTPRE",0.005881259606322
"GORAB",0.005921743085891
"RPS20",0.005925207940152
"NRG3",0.005995133145329
"LYZL6",0.006046879480829
"CMC1",0.00605490451917
"SHROOM1",0.006056630831456
"DNAJC16",0.006057361098548
"ZFYVE1",0.006062683471108
"PSORS1C2",0.006064228218524
"SMYD3",0.00606828279786
"DNAI1",0.006084095664627
"SLC7A7",0.006087102507416
"TLL1",0.006091476380273
"B4GAT1",0.006102706047608
"AGAP3",0.006106574210083
"ABR",0.006127373701222
"SASH1",0.006140822247137
"ILF3",0.006145873837425
"CLYBL",0.006164145848587
"SYK",0.006178735082783
"APOBEC2",0.006197184107359
"C1orf35",0.006216660261699
"SMTN",0.006221064940711
"TCTN2",0.006256898681948
"SYNE2",0.00626678269663
"THAP5",0.006267318314555
"ADIRF",0.006286327035373
"ST7L",0.006321164781435
"MB21D2",0.006338130361256
"CA3",0.006361890753811
"ACVR1",0.0063626829946
"ZNF683",0.006391747236473
"ZFYVE21",0.006432664585515
"WDR75",0.00643836102787
"PRKACB",0.006442050802672
"CCT3",0.006448576175666
"LLGL2",0.006452743887879
"CHURC1",0.006464429965042
"STK33",0.006479871713156
"ANGPTL2",0.006481304397181
"CEACAM3",0.006484406149582
"PTGFR",0.00649599456105
"VAPA",0.006498673906318
"HNRNPM",0.006509314463157
"CNTNAP4",0.006513882265188
"CCL5",0.006514902677333
"CBFA2T2",0.006521993700914
"BUB3",0.006549106669162
"GPX6",0.006565875461015
"MYZAP",0.006570313015147
"BMP3",0.006597332737745
"XRN2",0.006598747629944
"PSTPIP1",0.006603573338371
"AKR1E2",0.006607092005516
"RNASE6",0.006608788209159
"UBFD1",0.006612614999763
"B4GALT2",0.006623918002841
"TFAP2C",0.006625768816725
"KCNA7",0.006642021803188
"IFNA8",0.006652449027112
"HMX1",0.006668964537704
"MPP4",0.006687373327392
"JAG1",0.006689963971105
"ZCCHC3",0.006715762533566
"ARHGAP24",0.006717514078456
"ST3GAL1",0.006726644194044
"SNX4",0.006728014346774
"TLX1",0.006728207041482
"CAPZA1",0.006735570515718
"PADI1",0.006771513708382
"FAM19A5",0.006776751262631
"NOP16",0.006784423794892
"GLE1",0.006787158856587
"LIN9",0.006790425534582
"SLC27A5",0.006802910205052
"CCDC51",0.006813366274999
"OR8D2",0.006814397516083
"NMRK1",0.006841235540399
"TNFAIP2",0.006845236081375
"BMP8A",0.006855711637897
"UNKL",0.006875554779166
"ZNF616",0.0068776292518
"CACNG7",0.006882441891988
"RHOQ",0.006910959024478
"ATG16L1",0.006944874995829
"HMMR",0.006959264467572
"ZNF407",0.006959835942469
"TMC6",0.006963228257272
"TCP10",0.00697716289671
"KLK3",0.006980601690148
"TLE4",0.00699844607312
"CDC14B",0.006998759967037
"FBP1",0.006999801798628
"ARID3A",0.007006878645406
"PCDH15",0.007007222821806
"GRM8",0.007007636231852
"CABP1",0.007021634688919
"CORIN",0.007025422429243
"SORBS2",0.007025604601354
"MTMR7",0.007034937126458
"ITGB6",0.007063707571857
"LPAR5",0.007076345503537
"NOX3",0.007083824529039
"TRAF3IP3",0.007101832580915
"NPHP1",0.007105137212162
"PNN",0.007115499086093
"RCN3",0.007119088773416
"AKNA",0.007140817513654
"SAA4",0.00714309145446
"CEP192",0.007205549230589
"ZCWPW1",0.007229465743488
"VOPP1",0.007241055368671
"ERI1",0.00724473817686
"AGR3",0.007247151476187
"GLB1L3",0.00725563239382
"PDE4DIP",0.007261323107754
"MEOX2",0.007267485484006
"TRPT1",0.007272535843195
"SAP30L",0.007288535665107
"RTBDN",0.007313622783314
"ABCA6",0.00732207181076
"MND1",0.007324524741103
"LGALS14",0.007324563494617
"SAMHD1",0.00732471013105
"RAB4A",0.007325980814583
"HIST1H1C",0.007332181890995
"USP30",0.007375650928798
"FAM71F1",0.007378907693504
"ABCC3",0.007390251886514
"PDZD2",0.00739810039392
"KLC3",0.007398361956073
"INHBE",0.007426727243342
"CREM",0.007430037019428
"USP38",0.007439886252335
"OTOF",0.007440503838305
"SIRT6",0.00744232384662
"USH1C",0.007458936028665
"ZIC4",0.007470620677831
"TRAF7",0.007480888077339
"GPN3",0.007487188462044
"GNB4",0.007492698020914
"BBOX1",0.007501813179211
"C11orf74",0.00750394853299
"CRYGS",0.007525253848645
"DTNA",0.007529476314436
"CNST",0.007537686324129
"OPN5",0.007538926723641
"KCNMB2",0.007543389561208
"SLC30A9",0.007572662594732
"TOP2A",0.007600183546831
"ARSA",0.007604304800415
"THEM4",0.00760755201373
"HTATIP2",0.007609517362047
"HAUS2",0.007620395762358
"SYNGAP1",0.007675820096324
"CCDC50",0.007738233740165
"DNAJC18",0.007742943962941
"PTAFR",0.007749252449804
"ZNF239",0.007749337454902
"GIGYF2",0.007778592167062
"DLX3",0.007780449144767
"ANKRD13C",0.007789578829152
"CWF19L2",0.007807151736614
"ART1",0.007817876458695
"DBP",0.007823872144897
"VEGFC",0.007832294502654
"NR1I3",0.007843534364132
"MAPK15",0.007853827851036
"GPR149",0.007855226097006
"RHNO1",0.007866730138109
"VSTM4",0.007877645952046
"JMJD8",0.007881215018831
"RNF219",0.007882477477507
"TRPV1",0.007883544999283
"ABCC2",0.007892072455539
"GPC6",0.007892281524352
"CCSAP",0.007908700169143
"C20orf85",0.007922158404108
"RNASET2",0.007930606963036
"EXOG",0.007944641907578
"TEKT5",0.007955498126444
"KCNAB2",0.007980421439665
"HSD17B2",0.00798167562872
"PITPNB",0.007993744955605
"PPP2R3A",0.007997609333801
"CTSL",0.008023531276008
"OSBPL2",0.008030552670715
"PER1",0.008079995739173
"PLEKHA3",0.008088947830972
"C19orf48",0.008089378074638
"DDX46",0.008099482429827
"FAM129B",0.008117720415659
"ZBTB45",0.008126959934677
"ORM2",0.008128836171308
"BOLL",0.00813071913331
"CHPT1",0.008131414064496
"UCP2",0.008138311082599
"UBALD2",0.008150540619516
"THAP4",0.008223289931202
"SULT1B1",0.008225070910367
"PSMA7",0.008225213487338
"LRRC15",0.008241581002287
"ZNF391",0.008248445702653
"SHANK1",0.008258141057963
"AP4B1",0.008275101362192
"SIGIRR",0.008314609285426
"PPP1R42",0.008325129908836
"HSPB8",0.008327086663756
"LANCL1",0.008333085345377
"RASA4",0.008334575794679
"SLPI",0.008344903275565
"PHACTR2",0.008361078886817
"ERBB2",0.008364339729833
"CPEB4",0.008402238345756
"KIF6",0.008412840767369
"ZNF461",0.008431214789413
"TXNL1",0.008452985691703
"OR1F1",0.008456385968009
"CCNB2",0.008457237449604
"MPC2",0.008460764096287
"PPEF2",0.00846249651486
"CRMP1",0.008462718224597
"AP3S2",0.008467744744165
"GSTM4",0.008482713885272
"CFI",0.008499543053102
"ZNF625",0.008501033282776
"SLC25A17",0.008503922322911
"SLC30A8",0.008504099545587
"ZNF32",0.008511524334813
"SLC22A3",0.008526524671495
"GALC",0.008538375536528
"PID1",0.008539187033468
"SHC4",0.008540787960347
"GPR157",0.008544488504239
"MYO15A",0.008553334755098
"ILDR1",0.008553895705086
"MGAT5B",0.008557828835662
"SLC9A3R2",0.008559638945932
"TNKS2",0.008577961428831
"PLEKHG1",0.008588817690916
"MTFMT",0.008598899384632
"BRAP",0.008602973349214
"IL12B",0.008629349895613
"SLC1A5",0.008630786817085
"TPRG1",0.00864763346858
"NWD1",0.008674254310166
"APCDD1",0.008676762019191
"CRP",0.008690707932281
"OR5M10",0.008698642338594
"ADARB2",0.008723810832182
"NLRP5",0.008762326716432
"ARSJ",0.008770332599301
"GOLGA6D",0.008772344832476
"TBCE",0.008774779031026
"IER2",0.008790669124078
"AREL1",0.008799878739176
"WIPI1",0.00880363077558
"C4orf26",0.008815367438749
"RUSC1",0.008822372179391
"ADAMTS16",0.008823285019565
"RUNX1T1",0.008823300411134
"RCBTB1",0.00882974399575
"SETD7",0.008841586924909
"KRT17",0.008845146420402
"TMTC1",0.008858520090644
"MTMR3",0.008874139662217
"LRRC7",0.008878780156265
"B3GALT6",0.008882022544581
"PI4KA",0.008909245545427
"MROH9",0.008923741424712
"DUXA",0.008932925092381
"RAI14",0.008947740048023
"TES",0.008967298531795
"PPOX",0.008970792634631
"KIAA1211L",0.008970998081031
"PCDHGC3",0.008990605755946
"SFTPD",0.008990887344588
"RNF130",0.008992990770568
"MYH3",0.008993145490005
"TF",0.009016306380693
"NUF2",0.009050371883283
"CROCC",0.009058961248002
"SFR1",0.009076321919491
"GLUL",0.00908066864799
"ST7",0.009101033357157
"SNTG1",0.009103179486147
"TMEM81",0.009105811770611
"C3orf58",0.009126591773181
"S100A7",0.009127224720808
"NME5",0.009155152376168
"ZNF613",0.00915973967023
"PDCD7",0.009161183599777
"EML5",0.009170697304307
"NLGN2",0.009178658011024
"DUSP13",0.009182786884109
"DNAI2",0.009213982933368
"HSBP1L1",0.009217531240713
"PER3",0.009269251308524
"SND1",0.009292044749315
"CCDC169",0.00930418533693
"FUT7",0.009313192745484
"FAM192A",0.009326344368597
"MAPK9",0.009342076112126
"FOPNL",0.009348240822071
"TPD52L1",0.009354720206839
"YTHDC2",0.009373657022
"FNBP4",0.009399981405847
"HNF4A",0.009428790534493
"CASP14",0.009429940094756
"ADCY1",0.009430595081594
"FREM1",0.009452394022269
"MRPS36",0.009452603301241
"SLIT1",0.009465146802792
"WNT3",0.009467950040261
"PIP5KL1",0.009474574764559
"TUSC5",0.009512686191599
"RSF1",0.009514912566772
"MAP1B",0.009515016293987
"FNTA",0.009531154424754
"FAM19A3",0.009570679614976
"PTCH1",0.009570854031426
"RDH12",0.009573186806842
"TAS2R60",0.009600502142007
"OR51B4",0.009617408208543
"SIRPB2",0.009627485866048
"PRSS48",0.009643327028144
"SERPINF2",0.009645138207561
"SDC3",0.0096459999417
"DMRT1",0.009648163185407
"SDS",0.009653957768867
"AVPR1A",0.009665708387785
"UBXN6",0.009689737427159
"COPS3",0.009696151187675
"C5orf64",0.009699972094198
"IFT80",0.009708570865173
"FAP",0.009714007321548
"REXO2",0.009728912180976
"ZSWIM4",0.009766373459793
"TOR4A",0.009796626119918
"MCFD2",0.009806363761181
"RUFY3",0.00983017994971
"CHRNA9",0.009874575901883
"ADAM23",0.009876885335171
"SEPT10",0.009882710174309
"RANBP9",0.00989712604055
"YWHAQ",0.009906751412747
"MRPS26",0.009916295360163
"ACCSL",0.009929119743865
"GSTZ1",0.009954571496131
"WFDC3",0.009964361600112
"FGF1",0.009965371078913
"ELSPBP1",0.009995108077611
"PATE1",0.010002555054487
"EOMES",0.010009695087492
"RNF13",0.010034499952121
"ZKSCAN8",0.010052487908489
"SCAF11",0.010053859879442
"C12orf40",0.010062562490171
"ANKRD66",0.010070112192286
"WASF3",0.010079126200154
"GLDC",0.010110238831105
"SLC26A8",0.010127149434584
"THSD4",0.010135468421542
"FRA10AC1",0.010147145638694
"STAMBPL1",0.010150831952859
"DUSP7",0.010155833438702
"IL23R",0.010160081709557
"EXOSC5",0.01016251198768
"ZNF318",0.010171701040411
"IL10",0.010172609074921
"ZNF710",0.010194292848741
"FAM153A",0.01019868022543
"SHC3",0.010215594424817
"DLG4",0.010226329901221
"TNFAIP6",0.010230529902004
"HPSE2",0.01024548329214
"ASCL1",0.010262162155513
"RRP36",0.010270917047376
"ZNF256",0.010283198024134
"ST3GAL6",0.01029175126251
"OR2L13",0.010294547916704
"SLC7A13",0.010310162937489
"HBG2",0.010344744653909
"KLHL11",0.01035260931796
"PILRB",0.010356787885048
"TLX2",0.010371588488422
"HCLS1",0.010377198081654
"LRRC3B",0.010383560288571
"ARL1",0.010383829763071
"TRIM22",0.010386588751367
"NEURL4",0.010414291503159
"ABCA3",0.010416572827046
"EPHA4",0.010441074521354
"LRRC1",0.010458516679711
"EDN3",0.010469897249044
"TMEFF1",0.010480347891707
"CHERP",0.010492071986837
"COMMD8",0.010537262109829
"ARPP19",0.010566903737621
"NPR1",0.010571902390438
"PPFIA2",0.010586514239661
"ZNF582",0.01059356314709
"EFNB3",0.010594561340524
"CCL18",0.010598315869067
"ARMC4",0.0106001347402
"CHI3L1",0.010617649722325
"STARD5",0.01062228686467
"CASKIN1",0.010645782479182
"PFKFB2",0.010675534255191
"FRS3",0.010678894808723
"P2RX7",0.010679553216059
"HOXB5",0.010707558023076
"CCDC122",0.010733930338584
"FUT1",0.010739326284288
"ZNF140",0.010755688347533
"OTOP2",0.010763737879733
"EGFL7",0.010772702806443
"C1orf141",0.010777182173537
"CD3G",0.01077804146068
"C12orf29",0.010781013009433
"CLPTM1L",0.01078374523849
"TRPC4",0.010802374668061
"DNAJC19",0.01080683379328
"IRX4",0.010812110075919
"LRRC34",0.010826836810149
"NGLY1",0.010833918580089
"TM4SF1",0.010841618271444
"CHRNB2",0.010844761927201
"TNFRSF14",0.010853415247942
"GKAP1",0.01085844122845
"OCM2",0.010864019359249
"LCN8",0.010864777330397
"EPC2",0.010875494547587
"TP53I3",0.010890779451767
"LPCAT2",0.010890961000908
"NFYA",0.010909800408363
"SYNPO2",0.010914335088748
"KCNAB3",0.010946655157258
"CCL16",0.010952548983603
"FAM210A",0.010967992466104
"PTPRCAP",0.010997815166713
"PSMD5",0.011001285376919
"ARL4D",0.01100351334879
"SCD5",0.0110206483921
"H1FNT",0.011023041057418
"S100A7A",0.011026809385691
"STARD10",0.011034899914144
"CCDC73",0.011041673647958
"NETO1",0.011060072084575
"IQCH",0.011074891259996
"COL19A1",0.011077749382724
"RMDN3",0.01108094875979
"C15orf48",0.011091516264957
"ZNF181",0.011098166335548
"PCDHB14",0.011108262752704
"PHKG2",0.011132538907644
"PDF",0.011134191411945
"NEUROG1",0.011156833219304
"PYROXD1",0.011208100869578
"KRT28",0.011208132856994
