"Genename",Med(Ess(WT)) – Med(Ess(MT))
"INO80",-0.09020563372432
"CTRB2",-0.090926112520506
"PLEKHF1",-0.091252530305301
"GRK7",-0.091738779696737
"ZNF263",-0.092170690593625
"UBA2",-0.0931993403855
"LIG3",-0.093964309870785
"AIFM2",-0.094221833465713
"REM1",-0.095812727904541
"CINP",-0.095842929850548
"PLEKHO2",-0.096037469779683
"RTN4",-0.096499831678041
"STX8",-0.097188237587216
"DNAH9",-0.097203237360182
"ELF1",-0.097209598297024
"PLG",-0.098890192819998
"MAP2K5",-0.099265237842113
"GRIN2A",-0.100541989042806
"GEMIN6",-0.101047886889691
"RCBTB2",-0.101088840225218
"SAR1B",-0.101191558917214
"DTX2",-0.102507715780396
"XYLT1",-0.104033088996647
"KMT2B",-0.106263707251689
"GTF2E1",-0.107497750857169
"MDC1",-0.107550482350923
"CCNA1",-0.107738900981545
"TAS2R46",-0.107833864751462
"HMGB1",-0.108649477980959
"KAT8",-0.108845375861191
"EDNRA",-0.109293518802202
"KRTAP13-3",-0.111007883016128
"ZNF174",-0.112934131655077
"TGIF1",-0.113783543135974
"PDPR",-0.114412360218669
"PTBP3",-0.114737857337428
"ZNF75A",-0.115274597675836
"ZNF195",-0.117618058981881
"PPAT",-0.117650876010164
"VASP",-0.118006257730362
"EXOC3",-0.118512885944308
"FASTKD5",-0.118913309642928
"PAICS",-0.119222044119921
"LENG1",-0.119405744654831
"CDK13",-0.121055675114629
"NDUFAF5",-0.121603000705772
"IL10",-0.122023555427124
"SDCBP",-0.123031183837418
"CEND1",-0.123105501804202
"OR13D1",-0.123241771447276
"DDX52",-0.124214746727219
"PALB2",-0.126645316422801
"STARD6",-0.127292736469643
"NSMAF",-0.127379874515687
"CDH15",-0.127674508707228
"KAT6A",-0.129398791864292
"SCRT1",-0.130802261635981
"ACRBP",-0.131090250376411
"RMI1",-0.132258599263559
"ADAT1",-0.133103179875593
"C3orf38",-0.135523226580468
"TPD52L2",-0.13625434375557
"RPL5",-0.136789087396634
"NKX2-5",-0.137744246379986
"XRCC2",-0.138003009121745
"ZNF529",-0.138218254282199
"GRIK2",-0.138220820806411
"ZNF418",-0.140660694444848
"GGT5",-0.141525546715967
"LAMTOR2",-0.14219088691836
"SUPT4H1",-0.142386630551545
"SURF6",-0.143464593290106
"NCBP1",-0.143951793379857
"BRIP1",-0.144112376065228
"OCLM",-0.14439615616367
"SGCE",-0.144435423868428
"FECH",-0.14452896181124
"MCMDC2",-0.145404382795573
"N6AMT1",-0.146511446840188
"ALCAM",-0.148423736495479
"GMPS",-0.148442246846762
"COX15",-0.149473756329763
"TREML2",-0.151090531944855
"NUP214",-0.151721411569706
"AGAP9",-0.153012940347591
"TAS2R19",-0.153225247494889
"PTGIS",-0.154961508866555
"MGLL",-0.155692756504746
"LYN",-0.155809460699494
"SLC10A5",-0.156961177461819
"ZNF169",-0.157070219813476
"SLC7A10",-0.157120557970601
"ZNF677",-0.157142004329501
"SDHAF2",-0.157751986422296
"CASC1",-0.158326509123923
"WDFY2",-0.161535356777062
"PRB2",-0.16197026340968
"DSTN",-0.163482432221998
"MAPK6",-0.163498592094677
"TFAP2D",-0.163664035827911
"ZNF569",-0.164493455096791
"ENTHD1",-0.165089497884895
"RRBP1",-0.166135505125227
"NANOG",-0.168443771276703
"U2SURP",-0.169028164876759
"CAMKK2",-0.170143368654407
"DYNLL1",-0.170982160705268
"POLA2",-0.171386305684639
"CHST4",-0.173903220052103
"ZNF91",-0.174521478817851
"ATP5L2",-0.178181560222485
"SLC35G6",-0.180741070850499
"GTF3C5",-0.180941970998279
"RNMT",-0.182957817062935
"NDRG4",-0.183742995418348
"FUZ",-0.187461619695589
"ZBBX",-0.189758226571753
"ZER1",-0.189906138649592
"TIGD7",-0.191780572860822
"SEPT14",-0.194070856363605
"NEXN",-0.194460523022974
"NMD3",-0.199726455825674
"MYH9",-0.201530074942238
"DENND4A",-0.202356072124731
"ZNF148",-0.202364290724158
"CLASRP",-0.203519568581501
"PIGF",-0.204957954481641
"RIMS2",-0.205091626913817
"GATAD1",-0.205244589772274
"STAT5A",-0.207913818105934
"CCDC144A",-0.208593107615626
"GNPDA2",-0.213327946209081
"TRIM40",-0.215948309279251
"CPQ",-0.21764414671194
"RFC4",-0.222718962329467
"CST2",-0.223621421011741
"PNKP",-0.225058042238707
"AATF",-0.225473184001037
"PARN",-0.229350698923002
"SREK1",-0.235465508722478
"IMPDH2",-0.237446655020095
"UBE2I",-0.238569407928918
"FAM103A1",-0.240697167107415
"C1orf27",-0.24295816611184
"HIST1H2BD",-0.244102413291716
"ORC3",-0.24623417852301
"RAB7A",-0.251741483642356
"YEATS2",-0.253246453342855
"ENSA",-0.253573025188225
"ATP2B1",-0.253666526035303
"HIST1H4L",-0.254123932154876
"NAE1",-0.255398078750477
"DHODH",-0.262668248934896
"PICALM",-0.270131922908516
"UROS",-0.272547455183618
"ZNHIT1",-0.274990015256977
"CHRAC1",-0.276790178549116
"NCALD",-0.29053647777492
"BRPF1",-0.294165921103193
"OLA1",-0.312097232757901
"IQGAP3",-0.313971179508735
"GART",-0.31971078337099
"TIPARP",-0.325456255787515
"SLC7A5",-0.327312278532415
"UBE2D3",-0.332051310828536
"NPM1",-0.332707172032816
"UROD",-0.340984550106244
"PPCDC",-0.343320084322926
"KIAA1551",-0.351090870317538
"CTPS1",-0.439521080898322
"DAZAP1",-0.439635504790573
"DCLRE1B",-0.517298071756247
"VPS37B",-0.525301769782718
"SREBF1",-0.534901857510448
