"GeneName",Med(Ess(WT)) – Med(Ess(MT))
"SPATA4",0.003990114398803
"GSTM3",0.004029095585542
"SP140",0.004063446569725
"C1QL1",0.004072450233929
"AVIL",0.00408619732472
"MS4A3",0.004087832399121
"LIPT1",0.004114969030543
"DHRS7",0.004115962401777
"C5orf34",0.004140143137545
"AQP9",0.004143302912869
"IL12A",0.004148961137502
"TNFAIP8L1",0.004161566041695
"GYPC",0.00417447352426
"RMDN1",0.004181926321731
"LRRC63",0.004182454811345
"FBP1",0.004192353483139
"AMT",0.004194808199938
"NOS1",0.004199909578008
"PARP1",0.004202544826597
"ZNF816",0.004207025749276
"PRR4",0.004235327331687
"BMP4",0.004235473962027
"SNX14",0.004238868497315
"ILDR1",0.00426395418409
"RHOH",0.00427417921552
"PSMG3",0.004274589367657
"ZSCAN18",0.004277841936883
"FFAR2",0.004289570737166
"ATN1",0.00430257875717
"PAMR1",0.004306189784243
"WDR34",0.004359796573268
"BBS4",0.004377560778063
"MCFD2",0.004379563698413
"IL13",0.004392465978175
"LARP4B",0.004397642514146
"TBC1D22A",0.004426629480236
"FBXW8",0.004429489924231
"GUCY1A2",0.004433545688324
"C1QC",0.004438266300239
"UTP15",0.004464526768971
"TBC1D13",0.004465819756142
"SARS2",0.004474117687269
"RHPN2",0.004476937973192
"HHIPL1",0.004482088696
"FEV",0.004483900293045
"ZNF19",0.004487712669627
"WDR17",0.004506591255404
"ALKBH5",0.004512430227184
"CTSZ",0.004514712604082
"CARS",0.004532551727922
"LRRC29",0.004539177118653
"TERF2IP",0.004556539481636
"BCHE",0.004559005266623
"SYTL2",0.00456837476345
"PKD2",0.004600690522814
"PMS1",0.004601224690385
"PRELP",0.004605010151999
"SAMD13",0.004624001604467
"NXPH3",0.004624684331785
"DIO2",0.004628337324221
"DPP3",0.004644802802878
"RNF5",0.004653296150536
"TACO1",0.004661280496747
"TBC1D4",0.004673696788045
"COG7",0.004674019862736
"CENPM",0.004679431150792
"PGK2",0.004687579722842
"TLK1",0.004693673248574
"FAHD2B",0.004702349768715
"POLK",0.004706923621985
"C1orf158",0.004709847356279
"SMG6",0.00472485041071
"PCDH1",0.004732533203705
"DIEXF",0.004770087257207
"ARHGAP17",0.004785181971833
"COL5A2",0.004800768363455
"SEPT10",0.004806655331288
"CLEC18C",0.004813442388507
"ADAM28",0.004840802645317
"UBD",0.004841988937171
"UQCRH",0.004846111152581
"SLC14A2",0.00485266607716
"PGA3",0.004864271474535
"DIS3L",0.004866306713717
"ZFC3H1",0.004890777418299
"ACVR1C",0.00489692606304
